Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Latin America and the Caribbean,º Latin America and the Caribbean,1987,BiocapTotGHA,21140179.8357242,0,229526687.975451,163593770.756105,2160774497.38302,426438707.873996,3001473843.8243,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1988,EFConsTotGHA,21505346.9633969,287932976.505556,198111503.219217,39360009.7386007,152977306.476002,328951300.156907,1028838443.05968,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1988,BiocapTotGHA,21505346.9633969,0,233272405.705729,163273474.886106,2159742371.51559,426744668.363472,3004538267.43429,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1989,EFConsTotGHA,22059278.4045536,295721346.351839,197835294.351963,40201361.8354399,159963055.857793,342228007.363733,1058008344.16532,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1989,BiocapTotGHA,22059278.4045536,0,231940193.909903,163092876.383815,2157875775.12891,427759193.575186,3002727317.40236,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1990,BiocapTotGHA,22125511.5407746,0,233805332.767753,163402394.981951,2150111984.40197,432241453.767547,3001686677.46,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1990,EFConsTotGHA,22125511.5407746,295820789.321669,192677659.250795,42221253.4916648,157610326.22636,349039033.652877,1059494573.48414,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1991,EFConsTotGHA,21880304.9229343,311546820.410698,198613215.725077,42031588.5762666,161894892.191516,355793683.922564,1091760505.74906,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1991,BiocapTotGHA,21880304.9229343,0,231402335.273395,163156387.61187,2142645248.28003,433617792.376677,2992702068.4649,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1992,BiocapTotGHA,22521038.5759942,0,235022198.121689,164659781.322873,2161345747.37615,439265158.728992,3022813924.1257,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1992,EFConsTotGHA,22521038.5759942,322688998.959852,206080537.177138,45484571.5834301,167597392.826219,360044203.241408,1124416742.36404,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1993,BiocapTotGHA,22909688.4473252,0,236561986.55557,164568100.785365,2156850857.90251,441014967.378444,3021905601.06921,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1993,EFConsTotGHA,22909688.4473252,336258305.13638,210653549.224713,47285950.9313927,169319921.871221,357552601.714868,1143980017.3259,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1994,EFConsTotGHA,23938759.0724657,363158873.138831,225441864.501235,52019117.5255752,171501865.432642,359949800.786821,1196010280.45757,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1994,BiocapTotGHA,23938759.0724657,0,244990590.09729,164265672.946769,2149586362.58464,440059875.834643,3022841260.5358,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1995,BiocapTotGHA,24359992.1711416,0,255519920.717776,163788520.767241,2139034642.89235,441165662.951493,3023868739.5,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1995,EFConsTotGHA,24359992.1711416,377726370.196311,225391319.531255,57604804.124855,176194465.095628,359165629.01771,1220442580.1369,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1996,EFConsTotGHA,24552815.675425,434464858.185227,233850107.550938,60374294.4462363,173564448.668519,360442583.382276,1287249107.90862,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1996,BiocapTotGHA,24552815.675425,0,249831378.271253,163580438.722708,2134072617.39196,444705597.99842,3016742848.05977,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1997,EFConsTotGHA,25860626.8026067,442708943.668921,230670240.096691,53971505.6066395,176914621.05387,359696610.239588,1289822547.46832,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1997,BiocapTotGHA,25860626.8026067,0,266256261.339834,163533909.939031,2122619331.87311,445416021.164035,3023686151.11862,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1998,BiocapTotGHA,27785895.7302868,0,287661326.570548,164277005.041447,2118703101.76713,450246971.813868,3048674300.92327,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1998,EFConsTotGHA,27785895.7302868,452029966.514297,249190734.422041,45536322.9777395,184518323.942781,364312404.492239,1323373648.07938,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1999,BiocapTotGHA,28845663.2117534,0,294519687.927123,164331173.81137,2106453079.08837,451636504.057342,3045786108.09595,,null
Latin America and the Caribbean,º Latin America and the Caribbean,1999,EFConsTotGHA,28845663.2117534,531446478.778892,251800705.091563,45629071.1218118,197043422.312539,362690160.25297,1417455500.76953,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2000,BiocapTotGHA,29947126.1246391,0,303180899.437254,168548875.211729,2140553920.65273,451779635.748466,3094010457.17481,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2000,EFConsTotGHA,29947126.1246391,441725157.309939,265233996.607512,44086027.8731638,205456402.588284,368123350.383592,1354572060.88713,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2001,BiocapTotGHA,32250268.7825759,0,321601280.345546,168814136.593826,2127891883.29411,449422672.665442,3099980241.6815,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2001,EFConsTotGHA,32250268.7825759,483403022.834627,265233468.135566,48101474.8006511,189996712.678953,369347725.749804,1388332672.98218,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2002,EFConsTotGHA,33523019.4918334,444960453.190193,279594951.861001,48480465.3229536,193831404.492094,373642745.891294,1374033040.24937,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2002,BiocapTotGHA,33523019.4918334,0,331004488.380645,168852269.801692,2120209933.95536,450003203.647094,3103592915.27662,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2003,BiocapTotGHA,35854374.6183454,0,359092727.053231,168071611.018889,2101306412.74434,448361424.003411,3112686549.43821,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2003,EFConsTotGHA,35854374.6183454,415879091.386136,294333973.437345,44238070.3280837,206600642.963548,368146887.230132,1365053039.96359,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2004,BiocapTotGHA,36280287.7045637,0,366336530.874922,167774666.820898,2088192634.44557,449769701.458444,3108353821.3044,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2004,EFConsTotGHA,36280287.7045637,453165292.803075,284563015.799535,51561275.9847141,201673067.628672,353446610.672923,1380689550.59348,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2005,EFConsTotGHA,35213242.6898221,447727951.510858,270460498.255162,50388533.9530282,201634384.78585,342272927.453394,1347697538.64811,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2005,BiocapTotGHA,35213242.6898221,0,361195326.909193,166973878.840947,2074735379.5106,448664295.483108,3086782123.43367,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2006,EFConsTotGHA,36404039.3694688,503583210.458204,280019906.464709,51751316.2387151,205837299.351706,341853546.283951,1419449318.16675,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2006,BiocapTotGHA,36404039.3694688,0,367329406.036101,166643343.720941,2071006757.72547,448265757.18314,3089649304.03512,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2007,EFConsTotGHA,38138781.5647937,544056968.988689,300200075.402442,49398960.0267361,209886576.48238,339456858.401379,1481138220.86642,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2007,BiocapTotGHA,38138781.5647937,0,394732388.314382,166451408.524709,2059241875.82762,448932483.271567,3107496937.50308,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2008,BiocapTotGHA,40531732.6281055,0,419004930.821468,166917268.92855,2048287033.25543,451761315.106224,3126502280.73977,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2008,EFConsTotGHA,40531732.6281055,598689509.749661,323676394.237749,50270700.7496647,205876258.977995,351165680.319791,1570210276.66297,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2009,EFConsTotGHA,38425479.3634691,573072931.060022,282398994.951567,46659289.1863188,192691054.31843,355220480.06791,1488468228.94772,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2009,BiocapTotGHA,38425479.3634691,0,373143258.698097,167679161.1275,2031716464.55235,454270385.611339,3065234749.35276,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2010,BiocapTotGHA,41278289.7200857,0,417911053.322021,167199902.097696,2026337815.02985,453100936.341384,3105827996.51103,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2010,EFConsTotGHA,41278289.7200857,667051211.781151,320648101.243379,43904923.9857024,203564362.888919,349152333.889436,1625599223.50867,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2011,BiocapTotGHA,41466682.1027046,0,429762853.755651,166268447.640455,2018799655.51955,449850380.070659,3106148019.08901,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2011,EFConsTotGHA,41466682.1027046,644284788.858399,321441518.29988,46728389.18559,216493739.971014,346193035.908315,1616608154.3259,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2012,BiocapTotGHA,41895510.5313822,0,422735098.528909,166183595.569251,2007698958.22338,450805094.544132,3089318257.39705,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2012,EFConsTotGHA,41895510.5313822,671207139.638333,309758137.825831,42550664.7821631,225186024.740313,346238229.58315,1636835707.10117,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2013,BiocapTotGHA,44337662.1519704,0,452034398.973692,166869538.436882,1997722458.46549,455683822.655499,3116647880.68353,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2013,EFConsTotGHA,44337662.1519704,648850505.725023,334212793.036038,47621175.8706418,220346932.707258,337811546.575164,1633180616.06609,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2014,BiocapTotGHA,44889708.8445338,0,465645034.977601,167316456.592903,1986311106.97742,457265217.145057,3121427524.53752,,null
Latin America and the Caribbean,º Latin America and the Caribbean,2014,EFConsTotGHA,44889708.8445338,642669237.423544,351148352.1403,47867001.7471863,210984461.398309,341006142.718403,1638564904.27228,,null
