Series Name,Series Code,Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Uganda,UGA,769.4524841,785.1074145,785.2856907,823.1969913,848.0949739,916.2448658,968.6436054,987.138325,1004.066031,1051.312041,1049.778625,1067.961203,1122.249626,1154.200711,1190.574441,1222.703216,1308.421644,1370.274595,1439.110548,1485.027085,1515.866581,1602.544811,1608.439799,1610.810913,1637.275081,1665.949905,1687.082736
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Ukraine,UKR,10463.95996,9563.882136,8611.474559,7382.299722,5717.528569,5059.822915,4594.432331,4497.390275,4451.547944,4484.733006,4797.380277,5291.680225,5622.439849,6201.06328,7004.327676,7246.351027,7828.081179,8497.059496,8739.686077,7479.34217,7824.498452,8281.867126,8322.173034,8338.91505,8243.473515,7464.939834,7668.055776
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,United Arab Emirates,ARE,111066.754,105775.4808,103204.5593,98788.68688,100101.4481,101556.9246,102338.74,105431.1319,100592.576,98315.29534,103224.4267,99283.96932,96445.70433,98351.8531,98639.85359,92325.51994,88592.29742,79283.0527,71724.27761,61118.90379,57579.83517,58404.01559,59813.01652,62532.73491,64126.89208,65975.37555,67133.06552
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,United Kingdom,GBR,26827.84226,26454.40981,26481.63157,27085.78766,28065.18545,28682.34216,29335.69611,30441.83937,31305.68625,32205.15089,33266.11643,33981.37759,34669.51824,35656.178,36292.18203,37159.79896,37793.6185,38384.25197,37903.38193,36042.42423,36366.98318,36607.98109,36892.85031,37398.79722,38251.79248,38839.16696,39254.77217
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,United States,USA,37062.13026,36543.08492,37321.12904,37843.57328,38891.6982,39476.26582,40500.79542,41811.63877,43166.08185,44672.54941,45986.05271,45977.54999,46366.57797,47260.04194,48597.33736,49762.2379,50598.94836,51011.42503,50383.84056,48557.86764,49372.6192,49790.66548,50519.52661,51008.45997,51931.61217,53029.29336,53445.37059
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Uruguay,URY,9840.720067,10117.19702,10840.71829,11047.22672,11764.79924,11511.0894,12066.24967,13005.63898,13506.11128,13175.44317,12874.76476,12358.04499,11400.22433,11499.40963,12080.45625,12975.75648,13485.55486,14330.29472,15307.85795,15900.82925,17082.40465,17904.74582,18477.37912,19270.57609,19827.56498,19831.44589,20046.92683
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Uzbekistan,UZB,3071.022647,2991.446165,2594.852007,2478.209376,2303.672203,2242.059663,2236.976535,2309.349584,2370.19491,2445.609277,2503.657346,2575.992404,2646.445073,2725.692293,2901.895529,3069.115166,3253.221059,3525.435558,3781.528957,4019.435793,4239.702208,4469.997484,4765.860109,5067.360265,5370.865802,5700.236028,6038.928299
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Vanuatu,VUT,2549.287954,2557.053812,2547.88244,2493.588783,2646.649631,2609.434204,2614.769639,2693.108513,2760.384391,2719.729957,2822.917121,2663.600485,2466.654977,2507.806814,2541.579864,2609.539864,2761.023672,2833.643045,2944.26146,2970.033065,2948.032937,2915.299885,2899.164415,2890.18939,2892.341604,2806.789686,2856.47531
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,"Venezuela, RB",VEN,14450.68384,15490.07649,16059.97594,15752.5068,15054.65778,15323.49839,14981.62528,15618.83956,15359.52283,14166.46488,14413.06332,14627.4273,13090.59206,11860.73286,13785.21822,14948.12511,16149.48034,17275.95936,17897.09846,17053.93131,16544.97206,16981.33549,17678.8125,17665.24,16745.02198,..,..
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Vietnam,VNM,1452.877479,1507.191728,1603.903822,1699.222153,1815.275905,1954.776754,2104.505112,2244.310844,2343.440239,2426.282479,2562.104865,2692.125097,2833.770963,3000.311156,3196.297215,3405.679195,3609.683037,3831.243217,4009.959321,4185.019792,4408.168612,4632.765965,4821.137231,5024.438902,5264.8281,5554.858056,5837.628704
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,West Bank and Gaza,PSE,..,..,..,..,3236.196348,3314.761149,3208.119909,3517.569976,3920.320041,4137.843893,3688.342116,3260.54466,2781.341962,3091.166392,3324.834427,3590.935189,3363.805707,3495.042534,3602.175476,3802.642315,3993.180356,4356.341825,4492.982919,4457.564839,4319.769739,4339.103693,4389.22673
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,"Yemen, Rep.",YEM,3327.102697,3367.630894,3462.462616,3423.342754,3485.50262,3532.144466,3563.557247,3631.247408,3738.356646,3771.922408,3893.822761,3928.649085,3969.069077,4002.937141,4046.569466,4155.375842,4170.09525,4192.211071,4227.580387,4272.811752,4478.74369,3805.237994,3793.412857,3872.789957,3766.806001,2641.045829,2325.06996
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Zambia,ZMB,2341.933063,2280.716944,2184.880745,2275.014162,2025.754058,2029.481349,2096.660404,2115.319145,2047.091657,2081.720118,2102.983169,2154.862984,2191.961814,2282.299191,2378.300439,2482.582018,2607.132776,2748.858048,2881.811825,3060.067789,3279.277161,3361.112069,3509.413319,3576.680691,3632.503753,3627.202041,3646.962322
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Zimbabwe,ZWE,2605.794944,2681.495089,2384.972026,2360.793284,2529.826671,2488.298028,2698.9173,2725.888701,2761.318537,2699.857521,2583.491001,2590.184541,2334.448829,1917.251754,1785.608972,1662.485692,1582.409124,1501.078391,1215.020421,1336.21265,1474.877137,1667.13795,1871.366349,1929.765004,1925.13871,1912.280264,1879.62812
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Arab World,ARB,10464.28677,10220.06549,10536.40378,10579.48563,10623.49826,10586.45008,10820.15031,11035.72097,11410.32828,11434.92385,11769.07046,11729.34668,11547.35269,11804.33477,12608.70796,13018.7635,13500.1617,13779.78779,14239.83842,14028.2701,14359.55346,14445.863,14836.33036,15023.86711,15125.96783,15304.99644,15506.22982
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Caribbean small states,CSS,9088.496388,9219.09133,9163.686198,9351.262029,9517.481554,9724.87081,9971.130268,10214.78405,10426.86688,10773.6897,11089.68734,11259.59134,11640.86879,12359.89545,12843.11109,13238.29846,14119.69951,14512.87569,14670.95063,14073.39171,14206.68697,14274.87214,14360.7025,14524.51702,14491.1383,14408.28668,14252.52457
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Central Europe and the Baltics,CEB,12270.27547,11112.7313,10895.4325,11059.90986,11521.10726,12198.5718,12765.71235,13131.56763,13504.97815,13779.96888,14424.42949,14960.94966,15595.77036,16349.29184,17333.40968,18229.62451,19482.71758,20812.03288,21702.4487,20955.59714,21427.58407,22167.70676,22359.96267,22738.53582,23463.49204,24407.24886,25227.08122
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Early-demographic dividend,EAR,4315.786086,4431.851613,4532.036338,4585.083759,4643.282373,4711.362981,4883.681702,5004.035977,4995.988014,5024.409078,5157.436184,5152.476652,5183.739428,5378.196534,5640.426081,5916.355102,6202.695068,6514.545756,6659.580748,6693.977538,7044.111894,7297.63619,7477.077949,7713.751594,7965.301105,8245.501875,8545.533351
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,East Asia & Pacific,EAS,4952.114778,5149.130751,5356.281693,5587.685312,5864.3991,6174.393038,6487.318577,6709.612299,6635.192397,6844.934711,7178.255529,7385.872093,7696.937895,8068.550721,8526.378949,9021.294792,9611.56268,10354.39569,10814.43475,11128.70637,11960.77358,12605.00935,13235.54002,13890.62254,14510.7437,15130.85336,15774.78291
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,East Asia & Pacific (excluding high income),EAP,2222.869803,2358.362735,2564.690359,2794.837094,3046.505057,3296.087739,3542.242776,3735.692675,3725.960687,3902.663546,4148.492551,4376.671761,4670.472258,5025.803118,5420.160299,5883.899966,6447.066454,7161.919912,7689.956681,8198.498749,8921.093499,9588.01792,10227.26873,10874.46982,11514.49991,12165.44884,12833.20398
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,East Asia & Pacific (IDA & IBRD countries),TEA,2247.218131,2384.205588,2592.829395,2825.551932,3080.044324,3332.399193,3581.234067,3776.714927,3766.765614,3945.287492,4193.719128,4424.351273,4721.347468,5080.535809,5479.17924,5947.90172,6517.072856,7239.528671,7773.079868,8286.887715,9017.04686,9690.912521,10336.76738,10990.61164,11637.1714,12294.73469,12969.19523
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Euro area,EMU,28120.17126,28770.06062,29039.47224,28725.08954,29347.53807,30001.64357,30447.63138,31209.34634,32068.90909,32930.03255,34088.97575,34705.31939,34904.6929,34988.05719,35612.31309,36047.98865,37058.79607,38012.2515,37998.49212,36138.70764,36790.96489,37437.94846,37005.57092,36781.51856,37148.06438,37802.94086,38349.53272
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Europe & Central Asia,ECS,20564.28892,20341.71051,19782.44369,19375.55203,19213.90608,19495.26088,19761.17399,20301.89711,20677.34935,21246.4211,22225.79786,22729.03666,23188.85712,23719.33985,24572.61425,25316.52764,26397.36374,27457.15802,27786.442,26378.47464,27043.28784,27769.77391,27857.86804,28080.51558,28464.19804,28802.65065,29166.6626
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Europe & Central Asia (excluding high income),ECA,13707.70792,12900.47056,11431.47751,10676.04605,9489.691442,9295.605023,9256.263192,9470.252708,9292.183287,9514.29164,10272.50798,10615.80365,11199.76977,11968.11665,12936.22607,13824.09426,14935.64499,16085.85424,16771.91018,15687.22495,16393.75201,17307.72036,17806.78203,18353.52362,18603.931,18527.60833,18679.2603
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Europe & Central Asia (IDA & IBRD countries),TEC,13381.49541,12579.86749,11266.68306,10612.48134,9583.101164,9473.167196,9497.529433,9760.453549,9650.010894,9907.352287,10664.45789,10994.18071,11554.31657,12303.43534,13258.14241,14119.28587,15227.02128,16389.32896,17087.10987,16144.18349,16857.04932,17783.3483,18268.8419,18795.06467,19088.49443,19095.55399,19292.66431
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,European Union,EUU,24880.6341,25092.56392,25245.0618,25131.8586,25786.8616,26455.896,26967.10413,27688.8915,28463.87315,29242.84598,30334.53496,30962.68091,31337.35707,31680.21184,32411.77393,33004.71127,34036.85285,35009.45858,35118.41406,33500.8631,34115.69419,34726.20674,34501.33429,34499.6082,35011.06767,35740.25705,36339.57363
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Fragile and conflict affected situations,FCS,2809.211191,2136.598155,2218.271553,2320.588296,2342.632194,2361.658709,2462.999053,2605.717703,2877.232435,3032.580413,3032.470499,3047.985607,2959.761115,2729.532863,3066.274232,3192.335124,3333.761615,3432.747424,3544.974141,3626.139091,3766.605867,3491.570898,3639.468068,3769.082263,3811.195873,3816.853818,3941.603929
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Heavily indebted poor countries (HIPC),HPC,1471.706816,1442.040679,1390.772588,1365.497258,1332.33063,1355.141426,1390.800253,1413.031936,1423.171695,1429.500219,1431.322442,1453.554647,1460.999858,1484.697273,1524.045418,1573.919347,1624.456875,1687.805389,1741.300859,1768.152611,1818.599227,1856.220612,1911.205232,1968.046663,2022.466367,2067.845758,2105.055137
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,High income,HIC,29146.79114,29403.01684,29885.47365,30092.83843,30867.72402,31515.15669,32262.19929,33169.57173,33863.83461,34773.18096,36006.2853,36292.00922,36638.15181,37261.36237,38315.81056,39164.34586,40119.99109,40903.62665,40786.7863,39174.10781,40127.93257,40793.75786,41123.49127,41479.91113,42118.04573,42861.56845,43342.48086
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,IBRD only,IBD,4868.310147,4827.1145,4802.786678,4864.103447,4915.816938,5041.117959,5228.890583,5415.255657,5449.420584,5589.446588,5839.276802,5984.865558,6180.38494,6468.979988,6896.273347,7317.687749,7840.244208,8457.781728,8843.178592,8984.578939,9575.269189,10065.17245,10460.88075,10891.31603,11289.4708,11656.7991,12078.51792
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,IDA & IBRD total,IBT,4302.347294,4260.220846,4230.84235,4270.971275,4304.189529,4401.691809,4553.989987,4698.383335,4722.108397,4829.410419,5026.327402,5139.958026,5289.25028,5520.350907,5883.072268,6219.208181,6636.205251,7124.700116,7423.926469,7533.907889,7992.720951,8363.853748,8664.491764,8997.190276,9304.460252,9575.170961,9881.969423
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,IDA blend,IDB,2991.205049,2968.101277,2953.117845,2916.153958,2906.520647,2907.774006,2972.514238,2957.790551,2966.84268,2966.340837,3015.846345,3040.487676,3062.507765,3171.597087,3594.091191,3705.901655,3868.558697,4005.999209,4064.751071,4164.172174,4283.474469,4370.812979,4459.114242,4585.755928,4738.126311,4818.184802,4822.693723
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,IDA only,IDX,1474.317118,1456.891577,1429.842349,1422.781817,1409.688879,1438.193935,1474.876137,1505.280559,1527.876102,1555.828102,1586.264774,1630.682451,1654.899803,1705.484704,1766.169556,1844.058648,1923.46405,2017.589329,2098.38203,2153.98469,2236.941928,2280.205156,2342.602889,2433.47861,2515.557511,2560.838907,2627.94367
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,IDA total,IDA,1997.21496,1977.723953,1955.020513,1936.467897,1923.992476,1941.361251,1986.799208,1999.986689,2016.877401,2033.565241,2069.577817,2105.399355,2127.528629,2197.04731,2382.573491,2470.52025,2577.373631,2685.065347,2757.058638,2827.370532,2922.730688,2981.580552,3052.815767,3155.740021,3261.950272,3319.319164,3364.10241
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Late-demographic dividend,LTE,5162.036509,5113.228241,5006.009696,5100.156919,5196.784334,5395.165121,5584.700973,5805.169857,5865.314848,6079.166192,6457.875374,6737.838813,7086.951525,7529.716726,8084.029922,8642.063449,9378.659763,10263.69502,10893.45772,11146.30631,11945.96371,12708.1797,13353.68968,13993.92132,14575.44048,15070.14187,15590.77502
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Latin America & Caribbean,LCN,9677.942271,9895.699924,10048.96223,10288.30462,10591.9882,10548.67218,10742.63157,11138.17292,11227.75633,11075.8464,11326.59005,11242.01701,11120.93016,11181.15006,11726.72148,12089.8028,12584.43306,13135.6308,13479.33278,13061.60547,13670.42653,14120.77406,14367.99434,14614.26598,14614.00095,14502.57194,14314.94806
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Latin America & Caribbean (excluding high income),LAC,9548.337123,9756.443126,9879.667012,10107.62269,10402.26679,10324.43858,10498.88207,10872.6232,10938.34281,10775.45484,11014.07975,10906.06761,10773.82711,10818.65952,11334.28633,11689.16823,12173.19177,12725.13174,13069.44271,12656.41474,13259.47325,13704.63994,13933.13798,14166.47132,14160.70596,14038.98011,13844.34933
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Latin America & the Caribbean (IDA & IBRD countries),TLA,9645.22898,9863.846533,10012.4092,10247.06121,10547.25931,10493.70574,10685.62377,11076.97604,11155.97779,10988.92767,11234.75677,11134.09096,11008.66181,11069.59254,11601.30521,11973.00412,12475.62915,13034.65163,13385.49024,12966.74296,13581.56415,14042.07899,14289.60674,14537.46682,14537.60428,14425.468,14238.78596
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Least developed countries: UN classification,LDC,1314.747509,1301.211239,1280.754581,1256.101778,1254.209223,1285.881839,1324.276809,1354.664261,1376.658579,1403.879672,1434.946479,1476.699727,1492.807606,1539.508682,1600.682505,1688.290781,1779.408758,1891.353928,1979.750595,2035.514123,2112.275703,2145.452356,2194.629486,2275.45458,2348.910664,2382.400074,2431.377991
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Low & middle income,LMY,4213.881463,4177.111156,4143.194731,4179.982189,4208.294803,4299.221791,4445.813073,4583.420107,4602.391853,4707.935225,4900.586844,5014.254211,5163.046332,5391.572555,5749.352045,6082.50515,6492.913094,6975.129733,7270.646884,7381.065007,7836.623999,8202.150784,8501.643647,8834.040532,9139.548356,9407.502921,9713.675881
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Low income,LIC,1148.865696,1123.536696,1058.322698,1036.525763,1026.54043,1037.114108,1070.503316,1080.067384,1083.310402,1091.136082,1086.73505,1109.275546,1101.705399,1107.097304,1138.842249,1177.059099,1205.347446,1251.020442,1282.567842,1317.747878,1366.328713,1408.213222,1426.444803,1472.622514,1521.911842,1552.327067,1577.683236
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Lower middle income,LMC,2781.371709,2757.188421,2772.805928,2775.50129,2812.394624,2897.984142,3011.763856,3072.663239,3044.975595,3136.359284,3218.555925,3299.694683,3367.032549,3520.743545,3743.242219,3938.581043,4170.757794,4430.613079,4572.434571,4734.765962,5008.526209,5197.031787,5379.848971,5594.171989,5830.248987,6070.37749,6306.897133
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Middle East & North Africa,MEA,11785.55177,11862.02771,12209.62212,12173.17478,12161.5324,12161.13458,12499.59428,12672.40855,13018.4138,13057.32867,13493.838,13470.84387,13480.69126,13909.13009,14739.5168,15169.79662,15714.70384,16183.70028,16551.73251,16341.1775,16807.64826,16965.5368,17022.90241,17158.14661,17372.20661,17463.64438,18055.23317
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Middle East & North Africa (excluding high income),MNA,8010.772576,7675.200312,7855.171553,7813.487669,7758.291619,7813.097542,8133.557481,8275.76849,8642.013997,8900.053095,9124.756042,9220.081964,9386.450297,9464.186803,10034.25411,10306.01885,10687.97466,11139.52455,11341.84172,11427.06267,11810.3644,11532.35573,11350.52517,11397.40986,11549.22697,11507.65731,12155.84221
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Middle East & North Africa (IDA & IBRD countries),TMN,8050.348774,7714.494843,7896.92744,7856.670675,7802.900677,7858.413321,8184.469136,8325.894386,8691.838797,8950.525378,9182.947071,9284.483129,9458.537137,9534.229346,10108.57372,10380.93438,10770.41423,11226.21304,11430.51411,11515.27224,11901.7257,11617.01721,11432.2098,11481.02413,11637.42987,11596.08802,12252.88399
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Middle income,MIC,4465.981959,4430.801213,4401.741892,4446.376782,4481.224254,4582.513393,4742.66555,4895.065663,4919.411389,5037.901131,5252.800244,5380.289193,5549.152937,5804.941958,6200.894066,6570.33436,7026.606701,7561.663574,7893.787095,8022.077492,8531.371379,8943.23312,9285.621225,9662.787102,10010.89215,10320.28307,10673.91433
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,North America,NAC,36485.72225,35910.26008,36600.74711,37118.81449,38170.45974,38757.04756,39697.16222,40981.44392,42302.94407,43809.16368,45146.13393,45166.48571,45594.66707,46429.4025,47712.98734,48847.88777,49676.05585,50091.65362,49521.43568,47706.75714,48515.12516,48975.37667,49650.60079,50141.23894,51031.17352,52022.3289,52403.11179
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,OECD members,OED,26940.98617,27055.38227,27399.36029,27583.46878,28211.48953,28745.6105,29443.5463,30295.57973,30945.03295,31741.82202,32827.22648,33021.81101,33339.38772,33785.21583,34669.38214,35410.26525,36252.55485,36930.7674,36749.49934,35220.18598,36031.94741,36573.62258,36834.4925,37150.13588,37702.33804,38404.44506,38835.03153
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,13662.36599,14012.51964,14408.38226,14840.89219,15890.32961,16425.05172,17796.06573,19112.97226,20058.47892,20033.11249,21252.88853,22387.05973,22730.03118,22986.15538,23233.03392,23276.40693,23232.49766
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Pacific island small states,PSS,4133.724419,4043.745125,4174.00329,4195.109919,4324.038223,4418.456978,4515.673624,4392.472859,4415.679891,4599.447316,4499.088228,4513.467982,4575.091452,4606.756999,4755.098222,4786.921002,4832.360441,4808.405687,4825.090327,4683.334609,4759.583132,4882.269718,4904.136297,4993.910612,5142.337167,5259.547587,5285.445798
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Post-demographic dividend,PST,28462.56478,28593.32044,28898.22939,28997.17911,29643.04303,30263.27612,30960.81891,31829.71099,32513.20827,33469.80744,34649.81486,35028.0844,35437.39834,35986.24638,36963.1089,37774.92299,38687.12259,39458.15603,39311.15182,37701.63471,38593.81437,39125.77846,39381.51457,39705.50454,40278.01534,40919.62815,41401.9381
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Pre-demographic dividend,PRE,2418.298045,2041.118232,2022.085426,2013.209515,1981.804218,1979.301705,2044.80913,2121.237816,2251.345085,2312.609458,2318.306723,2350.745794,2301.460138,2210.023728,2614.048158,2679.238251,2815.776604,2922.925568,3030.185925,3088.965676,3185.291675,3238.124309,3323.233894,3408.551337,3467.267699,3492.036075,3500.515723
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Small states,SST,..,..,..,..,..,..,..,..,..,..,12479.93768,12775.28063,13154.1307,13631.2864,14510.20481,14995.32648,16193.21588,17251.93503,18000.53802,17877.21165,18835.61749,19725.33198,20026.43471,20281.28447,20494.9327,20544.62565,20503.34481
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,South Asia,SAS,1846.783029,1843.34692,1908.600699,1949.004792,2023.046632,2118.684779,2217.814162,2255.183967,2333.986924,2465.54043,2519.015307,2578.790458,2626.76048,2767.643195,2926.162437,3130.568053,3346.107946,3588.229915,3669.829116,3887.939719,4173.310157,4371.638167,4547.651113,4758.301293,5026.293746,5331.426266,5623.111527
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,South Asia (IDA & IBRD),TSA,1846.783029,1843.34692,1908.600699,1949.004792,2023.046632,2118.684779,2217.814162,2255.183967,2333.986924,2465.54043,2519.015307,2578.790458,2626.76048,2767.643195,2926.162437,3130.568053,3346.107946,3588.229915,3669.829116,3887.939719,4173.310157,4371.638167,4547.651113,4758.301293,5026.293746,5331.426266,5623.111527
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Sub-Saharan Africa,SSF,2539.216605,2473.736447,2376.20251,2319.286452,2297.127878,2307.2647,2366.298098,2389.478225,2388.408132,2379.704414,2400.857146,2435.104565,2442.538776,2499.295455,2731.813814,2805.576538,2923.991964,3048.523989,3130.145398,3147.281095,3236.563599,3291.897684,3326.871134,3402.014665,3473.974561,3492.602764,3453.074932
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Sub-Saharan Africa (excluding high income),SSA,2537.629447,2472.135841,2374.497259,2317.503527,2295.414715,2305.619805,2364.615506,2387.613227,2386.418947,2377.730073,2398.906394,2433.26004,2440.727265,2497.657733,2730.300885,2803.952991,2922.253532,3046.637586,3128.373558,3145.582641,3234.811897,3290.030393,3324.919874,3399.995282,3471.945579,3490.556623,3450.979115
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Sub-Saharan Africa (IDA & IBRD countries),TSS,2539.216605,2473.736447,2376.20251,2319.286452,2297.127878,2307.2647,2366.298098,2389.478225,2388.408132,2379.704414,2400.857146,2435.104565,2442.538776,2499.295455,2731.813814,2805.576538,2923.991964,3048.523989,3130.145398,3147.281095,3236.563599,3291.897684,3326.871134,3402.014665,3473.974561,3492.602764,3453.074932
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Upper middle income,UMC,6065.003056,6031.586927,5972.922566,6071.522629,6117.613678,6247.396699,6467.127424,6724.422644,6815.341703,6976.820562,7344.138046,7538.563181,7833.231732,8217.981727,8820.822929,9400.816346,10125.17848,10988.72221,11560.37912,11682.77558,12486.79352,13182.62538,13738.50071,14334.70682,14845.35134,15268.6872,15792.91179
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,World,WLD,8913.147628,8892.962871,8911.722063,8942.979968,9070.749989,9231.418165,9448.811942,9686.056574,9787.350762,9997.495483,10335.42697,10444.46574,10594.03878,10857.28615,11302.39913,11691.92186,12165.6402,12671.67799,12873.65381,12668.51302,13176.20588,13552.23675,13823.31818,14126.36838,14453.73767,14765.35631,15066.79833
